priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
129,968,ARD-3619,"معطر دبدوب مني كرستال شالينه 24","Mini Crystal","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
130,969,ARD-3620,"معطر دبدوب مني كرستال سلفر كرستال","Mini Crystal","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
131,970,ARD-3621,"معطر دبدوب مني كرستال بولرينه","Mini Crystal","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
132,971,ARD-3622,"معطر دبدوب مني كرستال سافيور","Mini Crystal","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
133,972,ARD-3623,"معطر دبدوب مني كرستال بلاك دايموند","Mini Crystal","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
134,973,ARD-3624,"معطر دبدوب مني كرستال ادفانجر","Mini Crystal","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
135,974,ARD-3657,"عطر كلانس 100 مل","Amalia","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
136,975,ARD-3664,"عطر راف دي نوت 100 مل","Amalia","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
137,976,ARD-4316,"عطر دارك بيوني 100 مل","Ayka","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
138,977,ARD-4317,"عطر امباير 80 مل","Ayka","80 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
139,978,ARD-4318,"عطر امبريال روج 100 مل","Ayka","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
140,979,ARD-4319,"عطر لوف بوني 100 مل","Ayka","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
141,980,ARD-4320,"عطر بربل هارت 100 مل","Ayka","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
142,981,ARD-4321,"عطر كوينز سيكرت 100 مل","Ayka","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
143,982,ARD-5020,"عطر جيري لوف 100 مل","مملكة الحب","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
144,983,ARD-5021,"عطر لوف ثيرابي 100 مل","مملكة الحب","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
145,984,ARD-5022,"عطر لوف فانيلا 100 مل","مملكة الحب","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
146,985,ARD-5023,"عطر مينت لوف 100 مل","مملكة الحب","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
147,986,ARD-4875,"بودي مست يارا توس 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
148,987,ARD-4876,"بودي مست ميار جيري انتنس 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
149,988,ARD-4879,"بودي مست اكلاير 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
150,989,ARD-4880,"بودي مست هيا 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
151,990,ARD-4882,"بودي مست ميار ناتورال انتنس 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
152,992,ARD-4884,"بودي مست فخر لطافة نساء 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
153,993,ARD-4885,"بودي مست سحر لطافة 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
154,994,ARD-4886,"بودي مست ليان 250 مل","Lattafa","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
155,996,ARD-2056,"مخمرية شهيرة","الدانة","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
156,997,ARD-2057,"مخمريه مهيوبة","الدانة","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
157,998,ARD-2058,"مخمريه شيخة البنات","الدانة","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
158,999,ARD-2059,"مخمرية وناسة","الدانة","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
159,1000,ARD-2060,"مخمرية مزيونة","الدانة","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
160,1001,ARD-2061,"مخمريه بنت الشيخ","الدانة","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
161,1002,ARD-2248,"بخور الخلطة الذهبية","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
162,1003,ARD-2249,"بخور الخلطة الفضية","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
163,1004,ARD-2250,"بخور وجاهة","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
164,1005,ARD-2254,"بخور هوامير","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
165,1006,ARD-2258,"بخور مبسوس المقام","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
166,1007,ARD-2259,"بخور مبسوس الوافي","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
167,1008,ARD-2261,"بخور مبسوس عود الذهب","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
168,1009,ARD-2271,"مثبت بخور مركز","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
169,1010,ARD-2456,"بخور خلطة اسبانية","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
170,1011,ARD-2459,"بخور خلطة فرنسية","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
171,1012,ARD-2461,"بخور خلطة صلالة","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
172,1013,ARD-3229,"تعطيرة كويتية فاخرة","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
173,1014,ARD-3389,"بخور مريم","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
174,1015,ARD-3413,"بخور فخامة العود","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
175,1016,ARD-3414,"بخور العود مع العطر برتقالي","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
176,1017,ARD-3416,"بخور عود وردي","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
177,1018,ARD-4404,"تعطيرة خاصة قمر","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
178,1019,ARD-4405,"تعطيرة خاصة قصة","دار المسك","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
179,1020,ARD-2266,"منظف دبدوب ايليت","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
180,1021,ARD-2267,"منظف دبدوب ارجوان","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
181,1022,ARD-2268,"منظف دبدوب لمار","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
182,1023,ARD-2270,"منظف دبدوب انجل","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
183,1024,ARD-2273,"مخمرية ضغط غزل","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
184,1025,ARD-2274,"مخمرية ضغط عروسة","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
185,1026,ARD-2275,"مخمرية ضغط عشق","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
186,1027,ARD-2276,"مخمرية ضغط مثيرة","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
187,1028,ARD-2277,"مخمرية ضغط لمسة حرير","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
188,1029,ARD-2278,"مخمرية ضغط مسك ابيض","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
189,1030,ARD-2286,"عطر معدني ذهبي 1560","دار المسك","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
190,1031,ARD-2287,"عطر معدني فضي 1916","دار المسك","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
191,1032,ARD-2288,"عطر معدني وردي 1814","دار المسك","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
192,1033,ARD-2289,"عطر معدني ازرق 1772","دار المسك","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
193,1034,ARD-2290,"عطر معدني احمر 1624","دار المسك","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
194,1035,ARD-2293,"عطر فواح باريس","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
195,1036,ARD-2296,"عطر فواح فينيسا","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
196,1037,ARD-2297,"عطر فواح باتشولي","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
197,1038,ARD-2298,"عطر فواح ياسمين","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
198,1039,ARD-2299,"عطر فواح ليمون","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
199,1040,ARD-2300,"عطر فواح لندن","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
200,1041,ARD-2301,"عطر فواح نيويورك","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
201,1042,ARD-2302,"عطر فواح روز","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
202,1043,ARD-2304,"عطر فواح كام سنت","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
203,1044,ARD-2307,"عطر فواح لافندر","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
204,1045,ARD-2356,"عطر فواح كوفي لايت","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
205,1046,ARD-4766,"عطر فواح باربي","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
206,1047,ARD-2454,"عطر شعر خلطتي ابيض 50 مل","دار المسك","50 مل",hair-care-fragrance,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
207,1048,ARD-2455,"عطر شعر خلطتي اسود 50 مل","دار المسك","50 مل",hair-care-fragrance,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
208,1049,ARD-3147,"عطر شعر بلاك روز","دار المسك","",hair-care-fragrance,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
209,1050,ARD-2463,"عطر شيلة وعباية بنت الخليج 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
210,1051,ARD-2464,"عطر شيلة وعباية شهد 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
211,1052,ARD-2465,"عطر شيلة وعباية غالية 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
212,1053,ARD-2466,"عطر شيلة وعباية فاطمة 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
213,1054,ARD-3878,"عطر شيلة وعباية خلطة سعودية 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
214,1055,ARD-1944,"مسك طهارة مخملي / الدانة","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
215,1056,ARD-3228,"مجموعة مسك الدانة رمان فانيلا بودر بلو بيري","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
216,1057,ARD-3751,"مسك طهارة خام مهرة","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
217,1058,ARD-3752,"مسك طهارة خام مثيرة","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
218,1059,ARD-3753,"مسك طهارة خام لمسة حب","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
219,1060,ARD-3754,"مسك طهارة خام ساندي","دار المسك","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
220,1061,ARD-2948,"معطر جو رويال بوكت","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
221,1062,ARD-2949,"معطر غرفة روز بينك","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
222,1063,ARD-2950,"معطر غرفة روز كولد","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
223,1064,ARD-2952,"معطر غرفة وايت مسك","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
224,1065,ARD-3306,"بخور اماني اخضر","Boutique","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
225,1066,ARD-3310,"بخور العميد","Boutique","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
226,1067,ARD-3313,"بخور ثراء دبي","Boutique","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
227,1068,ARD-3315,"بخور معمول كويتي","Boutique","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
228,1069,ARD-3316,"بخور معمول عماني","Boutique","",incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
229,1070,ARD-3409,"رشوش دانتيل","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
230,1071,ARD-3411,"رشوش فالانتينو","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
231,1072,ARD-3412,"رشوش مخلط عرائس","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
232,1073,ARD-4407,"رشوش قصر الاميرات","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
233,1074,ARD-4408,"رشوش مخلط العود","دار المسك","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
234,1078,ARD-4416,"معطر مفارش الدانة / هيمالاياس","الدانة","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
235,1079,ARD-3222,"مخمرية وهم","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
236,1080,ARD-3224,"مخمرية شهلة","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
237,1081,ARD-3226,"مخمرية لك حبيبتي","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
238,1082,ARD-3227,"مخمرية ثريا","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
239,1083,ARD-3558,"مخمريه مكياج","أرض الخليج","",powder-makeup,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
240,1084,ARD-3559,"مخمريه غلاها زايد","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
241,1085,ARD-3560,"مخمرية العروسة","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
242,1086,ARD-3567,"مخمريه شهره نسائي","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
243,1087,ARD-3568,"مخمرية فاطمة","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
244,1088,ARD-3569,"مخمرية للصبايا","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
245,1089,ARD-3600,"مخمريه الانوثة ابيض","أرض الخليج","",musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
246,1090,ARD-3661,"سبلاش تشيز كيك / 250 مل","دار المسك","250 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
247,1091,ARD-3872,"معطر منزل الانيقة 200 مل","دار المسك","200 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
248,1092,ARD-3874,"معطر منزل برايفت 200 مل","دار المسك","200 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
249,1093,ARD-3877,"معطر منزل مهيوبة 200 مل","دار المسك","200 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
250,1094,ARD-3881,"عطر انتي 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
251,1095,ARD-3882,"عطر بياض الثلج 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
252,1096,ARD-3883,"عطر شيخة مريم 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
253,1097,ARD-3884,"عطر لمسة حرير 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
254,1098,ARD-3885,"عطر جيهان 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
255,1099,ARD-3886,"عطر دانيا 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
256,1100,ARD-3887,"عطر يزن 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
257,1101,ARD-3888,"عطر جلنار 50 مل","دار المسك","50 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
