priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
127,654,ARD-4252,"عطر انفيني مسك 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
128,655,ARD-4253,"عطر سبيكتروم 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
129,656,ARD-4254,"عطر انكود مونتاين 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
130,657,ARD-4267,"عطر جوبلنت اورو","Alhambra","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
131,658,ARD-4268,"عطر ليوني انتنس 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
132,659,ARD-4270,"عطر مونوكلين سيريس 2","Alhambra","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
133,660,ARD-4271,"عطر كوينز تاون بور فيم انتنس 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
134,661,ARD-4272,"عطر لومينوس فيفيد 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
135,662,ARD-4275,"عطر جيان لوي فايب 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
136,663,ARD-4279,"عطر ديليلا بلانك","Alhambra","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
137,664,ARD-4283,"عطر سموكي 80 مل","Alhambra","80 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
138,665,ARD-4284,"عطر ميا دولسيزا فيردي 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
139,666,ARD-4285,"عطر فكتوريا فلور روزا ليليوم 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
140,667,ARD-4288,"عطر افانت روبي 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
141,668,ARD-4289,"عطر ترو ورد 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
142,669,ARD-4290,"عطر فيلوس شاين 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
143,670,ARD-4291,"عطر امبريوم 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
144,671,ARD-4292,"عطر ان بيرفكت هارموني 60 مل / هامبرا","Alhambra","60 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
145,672,ARD-4301,"عطر انفيني انتوكسيكايتنك جيري 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
146,673,ARD-4302,"عطر دومينو ايسنس 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
147,674,ARD-4322,"عطر ديسرابل اديكشن 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
148,675,ARD-4323,"عطر فوجي بارتي 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
149,676,ARD-4324,"عطر يور تج لذر 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
150,677,ARD-4327,"عطر تونك مالت 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
151,678,ARD-4328,"عطر كوستا 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
152,679,ARD-4331,"عطر تونيك ايس 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
153,680,ARD-4332,"عطر كالاكتك مين الكسير 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
154,681,ARD-4361,"عطر يور تج سينتال 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
155,682,ARD-4362,"عطر ريني كارمن 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
156,683,ARD-4365,"عطر مندسيت 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
157,684,ARD-4385,"عطر سو كانديد هوم 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
158,685,ARD-4448,"عطر سيبتري ديزرت 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
159,686,ARD-4480,"عطر نيبولا 11 / 100 مل / هامبرا","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
160,687,ARD-4481,"عطر نيبولا 1 / 100 مل / هامبرا","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
161,688,ARD-4487,"عطر نيبولا 111 / 100 مل / هامبرا","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
162,689,ARD-4514,"عطر سو كانديد روج 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
163,690,ARD-4586,"عطر سيبتري مالاجيتي 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
164,691,ARD-4619,"عطر فوجي روج 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
165,692,ARD-4620,"عطر اترنال تج 80 مل","Alhambra","80 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
166,693,ARD-4621,"عطر دارك عود 80 مل","Alhambra","80 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
167,694,ARD-4622,"عطر افانت سيلك 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
168,695,ARD-4623,"عطر ميموري اوف عود 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
169,696,ARD-4678,"عطر ذا وايت كلاود 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
170,697,ARD-4683,"عطر ذا اوروم لوكسورا 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
171,698,ARD-4687,"عطر شوكر مي كريم برولي 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
172,699,ARD-4688,"عطر شوكر مي دولتشي دي ليتشي 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
173,700,ARD-4689,"عطر شوكر مي كاروت كيك 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
174,701,ARD-4690,"عطر شوكر مي بيستاشيو جوكليت 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
175,702,ARD-4691,"عطر شوكر مي كاندي فلوس 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
176,703,ARD-4692,"عطر شوكر مي مارشملو دريم 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
177,704,ARD-4708,"عطر كلاسير كولد 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
178,705,ARD-4729,"عطر ان ناون نوديب وودز","Alhambra","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
179,706,ARD-4794,"عطر لومينوس ساهارا 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
180,707,ARD-4796,"عطر قسمت لونار ماجيك 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
181,708,ARD-4920,"عطر بابيلون ديور فيم 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
182,709,ARD-4929,"عطر مون دريفت بلو انتينس 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
183,710,ARD-4961,"عطر ونسوم اكسكلوسف 90 مل","Alhambra","90 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
184,711,ARD-4991,"عطر كلاسير هيفن 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
185,712,ARD-4992,"عطر كلاسير فلورا 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
186,713,ARD-4993,"عطر جيان لوي فانتازمي 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
187,714,ARD-4994,"عطر جيان لوي سمر فايبس 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
188,715,ARD-4995,"عطر جيان لوي فيردي اورا 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
189,716,ARD-4998,"عطر سوميت الكسير 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
190,717,ARD-5052,"عطر لومينوس وارم سايج 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
191,718,ARD-5053,"عطر دومينايت ابسلو 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
192,719,ARD-5056,"عطر بتوين از 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
193,720,ARD-5057,"عطر فانيلا بلوش 80 مل","Alhambra","80 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
194,721,ARD-5074,"عطر افتر كلو بيتال روش 100 مل","Alhambra","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
195,722,ARD-2325,"معطر دبدوب همبرا رقم 2 رجال","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
196,723,ARD-2326,"معطر دبدوب كنك مان","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
197,724,ARD-2327,"معطر دبدوب فلورال بلوم","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
198,725,ARD-2328,"معطر دبدوب برونز رجالي","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
199,726,ARD-2363,"معطر دبدوب فلورنس","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
200,727,ARD-2364,"معطر دبدوب امبر لذر","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
201,728,ARD-2421,"معطر دبدوب جورج دي بيرفوم","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
202,729,ARD-2585,"معطر دبدوب تورو هوم","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
203,730,ARD-2587,"معطر دبدوب كانديد","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
204,731,ARD-2588,"معطر دبدوب باد فيم","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
205,732,ARD-2589,"معطر دبدوب لينترود","Alhambra","",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
206,733,ARD-3124,"معطر فكتوريا فلور 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
207,734,ARD-3125,"معطر يور تج ومن 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
208,735,ARD-3126,"معطر افانت 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
209,736,ARD-3129,"معطر جورج دي بيروم 200 مل","Alhambra","200 مل",home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
210,737,ARD-3130,"معطر باروك روج 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
211,738,ARD-3134,"معطر فكتوريوسو فكتوري 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
212,739,ARD-3136,"معطر كانديد 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
213,740,ARD-3138,"معطر سو كانديد 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
214,741,ARD-3139,"معطر فري فلفت اوركيد 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
215,742,ARD-3140,"معطر فري فلفت روج 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
216,743,ARD-3141,"معطر فري فلفت نوير 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
217,744,ARD-3142,"معطر فويسيز 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
218,745,ARD-3143,"معطر انفيني عود 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
219,746,ARD-3145,"معطر يور تج 200 مل","Alhambra","200 مل",body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
220,747,ARD-3538,"عطر تولين 80 مل","Niche","80 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
221,748,ARD-3539,"عطر خالد 80 مل","Niche","80 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
222,749,ARD-3540,"عطر انتيك 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
223,750,ARD-3541,"عطر موغال فورت 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
224,751,ARD-3625,"عطر الدانة 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
225,752,ARD-3626,"عطر ريماس 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
226,753,ARD-3665,"عطر خنجر 85 مل","Niche","85 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
227,754,ARD-4452,"عطر سفير 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
228,755,ARD-4453,"عطر نادرة 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
229,756,ARD-4454,"عطر ترف 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
230,757,ARD-4455,"عطر درة 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
231,758,ARD-4535,"عطر النرجس 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
232,759,ARD-4537,"عطر غنوة 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
233,760,ARD-4538,"عطر فنتاج كاسل 100 مل / لطافة","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
234,761,ARD-4539,"عطر هيام 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
235,762,ARD-4540,"عطر الجوهرة 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
236,763,ARD-4541,"عطر لجين 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
237,764,ARD-4542,"عطر كلاسك ستون 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
238,765,ARD-4543,"عطر ذكرى 100 مل","Niche","100 مل",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
239,766,ARD-3027,"عطر شاهين ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
240,767,ARD-3028,"عطر شاهين سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
241,768,ARD-3029,"عطر اترنال عود","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
242,769,ARD-3030,"عطر القيم سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
243,770,ARD-3031,"عطر نبراس / لطافة برايد","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
244,771,ARD-3032,"عطر العريق ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
245,772,ARD-3033,"عطر عشق الشيوخ سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
246,773,ARD-3034,"عطر كاس الفائز سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
247,774,ARD-3035,"عطر العميد سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
248,775,ARD-3037,"عطر ثروة سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
249,776,ARD-3038,"عطر القيم ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
250,777,ARD-3039,"عطر اوان ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
251,779,ARD-3118,"عطر مهرجان سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
252,780,ARD-3119,"عطر وجود سلفر","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
253,781,ARD-3215,"عطر افاق ذهبي","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
254,782,ARD-3216,"عطر هالة","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
255,783,ARD-3217,"عطر رويال سفاير","Lattafa","",perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,"Staged as metadata-only IMAGE_PENDING"
