sku,source_code,name,brand,size,price,product_type,file_category,file_confidence,final_category,final_slug,confidence,reason,evidence_basis,review_status,review_reason,reviewed_at,stage2_status,tree,is_pilot10,corrected_from_excel,in_original_focus350
ARD-149,149,معطر فاطمه,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فاطمه; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-152,152,معطر كاردينيا,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر كاردينيا; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-154,154,معطر لصبايا فقط,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر لصبايا فقط; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-313,313,معطر فزاع,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر فزاع; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-376,376,معطر المثير,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر المثير; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-518,518,معطر جسم مكياج وردي,أرض الخليج,,3000,بودرة أو منتج تجميل,البودرة ومنتجات التجميل,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=معطر جسم مكياج وردي; product_type=بودرة أو منتج تجميل,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-868,868,معطر غرام الليل,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر غرام الليل; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-1128,1128,معطر كادي اخضر,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر كادي اخضر; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-1135,1135,معطر انوثة احمر,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر انوثة احمر; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-1332,1332,معطر جميلة,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر جميلة; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-1333,1333,معطر زهور باريس,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر زهور باريس; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-1832,1832,معطر نيو سيكرت,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر نيو سيكرت; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-1848,1848,معطر نيشان,أرض الخليج,,3000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر نيشان; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-523,523,سبلاش مكياج وردي,أرض الخليج,,5000,بودرة أو منتج تجميل,البودرة ومنتجات التجميل,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=سبلاش مكياج وردي; product_type=بودرة أو منتج تجميل,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-646,646,معطر فراش مكياج وردي القديم,أرض الخليج,,5000,بودرة أو منتج تجميل,البودرة ومنتجات التجميل,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر فراش مكياج وردي القديم; product_type=بودرة أو منتج تجميل,corrected,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-843,843,معطر جو مكياج,أرض الخليج,,3000,بودرة أو منتج تجميل,البودرة ومنتجات التجميل,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر جو مكياج; product_type=بودرة أو منتج تجميل,corrected,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-1257,1257,عطر شعر الانوثه احمر 50 مل,أرض الخليج,50 مل,8000,عطر شعر,العناية بالشعر وعطور الشعر,high,العناية بالشعر وعطور الشعر,hair-care-fragrance,high,explicit hair fragrance,name=عطر شعر الانوثه احمر 50 مل; product_type=عطر شعر,approved,explicit hair fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1670,1670,عطر شعر 50 مل مكياج,أرض الخليج,50 مل,7000,عطر شعر,العناية بالشعر وعطور الشعر,high,العناية بالشعر وعطور الشعر,hair-care-fragrance,high,explicit hair fragrance,name=عطر شعر 50 مل مكياج; product_type=عطر شعر,approved,explicit hair fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-1789,1789,بخور الخيال,غير محدد,,5000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور الخيال; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1790,1790,بخور المثير,غير محدد,,6000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور المثير; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1791,1791,بخور عطر العروسة,غير محدد,,5000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور عطر العروسة; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1792,1792,بخور فاطمة,غير محدد,,5000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور فاطمة; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1793,1793,بخور غلا زايد,غير محدد,,5000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور غلا زايد; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1794,1794,بخور غرام الليل,غير محدد,,5000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور غرام الليل; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1795,1795,بخور مزاج,غير محدد,,6000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور مزاج; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1797,1797,بخور شيخ زايد,غير محدد,,6000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور شيخ زايد; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1798,1798,بخور تو النهار,غير محدد,,6000,بخور,البخور والمعمول,high,البخور والمعمول,incense-maamoul,high,explicit incense,name=بخور تو النهار; product_type=بخور,approved,explicit incense,2026-08-02T07:33:46Z,merchant_confirmation,proposed_child,NO,NO,YES
ARD-1746,1746,مسك طهارة 50 مل مكياج,أرض الخليج,50 مل,14000,بودرة أو منتج تجميل,البودرة ومنتجات التجميل,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=مسك طهارة 50 مل مكياج; product_type=بودرة أو منتج تجميل,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-1904,1904,عطر رويال مسك ابيض 50 مل,Royal Musk,50 مل,17000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر رويال مسك ابيض 50 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-1906,1906,عطر رويال مسك وردي 50 مل,Royal Musk,50 مل,17000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر رويال مسك وردي 50 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-1907,1907,عطر رويال مسك بنفسجي 50 مل,Royal Musk,50 مل,17000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر رويال مسك بنفسجي 50 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-1960,1960,عطر رويال مسك رمان 50 مل,Royal Musk,50 مل,17000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر رويال مسك رمان 50 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-4476,4476,عطر رويال مسك بيستاشيو 50 مل,Royal Musk,50 مل,17000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر رويال مسك بيستاشيو 50 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-4477,4477,عطر رويال مسك كاندي 50 مل,Royal Musk,50 مل,17000,عطر,العطور,high,المسك والمخمريات والعطور الزيتية,musk-oils-mukhammaria,high,explicit musk/oil/mukhammaria,name=عطر رويال مسك كاندي 50 مل; product_type=عطر,corrected,explicit musk/oil/mukhammaria,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,YES
ARD-2220,2220,معطر فراش مكياج 300 مل جديد,أرض الخليج,300 مل,7000,بودرة أو منتج تجميل,البودرة ومنتجات التجميل,high,معطرات المنزل والمفارش والجو,home-linen-air,high,explicit home fragrance,name=معطر فراش مكياج 300 مل جديد; product_type=بودرة أو منتج تجميل,corrected,explicit home fragrance,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-3429,3429,بودي مست مكياج 250 مل / أرض الخليج,أرض الخليج,250 مل,5000,بودرة أو منتج تجميل,البودرة ومنتجات التجميل,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مكياج 250 مل / أرض الخليج; product_type=بودرة أو منتج تجميل,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-2244,2244,سيت مملكة العود ابيض 6ق 35 مل,مملكة العود,35 مل,48000,مجموعة عطرية,العطور,high,العطور,perfumes,high,workbook category retained after rules miss,name=سيت مملكة العود ابيض 6ق 35 مل; product_type=مجموعة عطرية,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4263,4263,عطر الحان 210 مل,مملكة العود,210 مل,28000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر الحان 210 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4264,4264,عطر الحان نوير 210 مل,مملكة العود,210 مل,28000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر الحان نوير 210 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-156,156,معطر مينا,مملكة العود,,2000,معطر,معطرات الجسم والبودي مست,medium,معطرات الجسم والبودي مست,body-mist-splash,medium,workbook category retained after rules miss,name=معطر مينا; product_type=معطر,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4520,4520,بودي مست مسك طهارة مملكة العود كاندي,مملكة العود,,4000,مسك أو عطر زيتي,المسك والمخمريات والعطور الزيتية,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مسك طهارة مملكة العود كاندي; product_type=مسك أو عطر زيتي,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-4521,4521,بودي مست مسك طهارة مملكة العود بلو بيري,مملكة العود,,4000,مسك أو عطر زيتي,المسك والمخمريات والعطور الزيتية,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مسك طهارة مملكة العود بلو بيري; product_type=مسك أو عطر زيتي,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-4522,4522,بودي مست مسك طهارة مملكة العود فانيلا,مملكة العود,,4000,مسك أو عطر زيتي,المسك والمخمريات والعطور الزيتية,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مسك طهارة مملكة العود فانيلا; product_type=مسك أو عطر زيتي,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-4523,4523,بودي مست مسك طهارة مملكة العود تروبكال مسك,مملكة العود,,4000,مسك أو عطر زيتي,المسك والمخمريات والعطور الزيتية,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مسك طهارة مملكة العود تروبكال مسك; product_type=مسك أو عطر زيتي,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-4524,4524,بودي مست مسك طهارة مملكة العودلافندر,مملكة العود,,4000,مسك أو عطر زيتي,المسك والمخمريات والعطور الزيتية,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مسك طهارة مملكة العودلافندر; product_type=مسك أو عطر زيتي,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-4534,4534,بودي مست مسك طهارة مملكة العود بوميغرانتي موسك,مملكة العود,,4000,مسك أو عطر زيتي,المسك والمخمريات والعطور الزيتية,high,معطرات الجسم والبودي مست,body-mist-splash,high,explicit body mist/splash,name=بودي مست مسك طهارة مملكة العود بوميغرانتي موسك; product_type=مسك أو عطر زيتي,corrected,explicit body mist/splash,2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-3388,3388,عطر نانسيا بودري 100 مل,Volare,100 مل,15000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر نانسيا بودري 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3914,3914,عطر سكنجر تركواز ايز 55 مل,Volare,55 مل,22000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر سكنجر تركواز ايز 55 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3990,3990,عطر جون الين الوشن 100 مل,Volare,100 مل,16000,لوشن جسم,العناية بالجسم والاستحمام,high,العطور,perfumes,medium,perfume named lotion (not body-care SKU),name=عطر جون الين الوشن 100 مل; product_type=لوشن جسم,corrected,perfume named lotion (not body-care SKU),2026-08-02T07:33:46Z,ready,proposed_child,NO,YES,NO
ARD-4546,4546,عطر ريغال كول. اليسيان دريم 115 مل,Volare,115 مل,16000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ريغال كول. اليسيان دريم 115 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4969,4969,سيت ال في راينج دسكوفري 4*1 25 مل,Volare,25 مل,25000,مجموعة عطرية,العطور,high,العطور,perfumes,high,workbook category retained after rules miss,name=سيت ال في راينج دسكوفري 4*1 25 مل; product_type=مجموعة عطرية,approved,workbook category retained after rules miss,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-3725,3725,عطر دارلين فيم 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر دارلين فيم 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3726,3726,عطر دير كيل 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر دير كيل 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3727,3727,عطر دكنتي 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر دكنتي 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3728,3728,عطر اينامور سينتو 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر اينامور سينتو 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3729,3729,عطر فلورال نارسوس روج اكستراكت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فلورال نارسوس روج اكستراكت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3732,3732,عطر لوفري 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لوفري 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3733,3733,عطر ميلينا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ميلينا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3735,3735,عطر نانسيا بودري 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر نانسيا بودري 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,duplicate_primary,proposed_child,NO,NO,YES
ARD-3736,3736,عطر نانسيا روبي 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر نانسيا روبي 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3737,3737,عطر اوبتس نوت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر اوبتس نوت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3738,3738,عطر اوفيارا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر اوفيارا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3739,3739,عطر VIPرومانتك روز 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر VIPرومانتك روز 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3741,3741,عطر ليدر وايت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ليدر وايت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3790,3790,عطر تمبتايشن 111 بور فيم 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر تمبتايشن 111 بور فيم 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3791,3791,عطر نانسيا فور هير 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر نانسيا فور هير 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3792,3792,عطر تريشور روز 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر تريشور روز 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3793,3793,عطر جست فور يو ومن 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر جست فور يو ومن 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3794,3794,عطر فالنتاين بور فيم 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر فالنتاين بور فيم 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3796,3796,عطر تيسر نايت 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر تيسر نايت 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3797,3797,عطر بيلا فيتا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر بيلا فيتا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3798,3798,عطر الينورا 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر الينورا 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3799,3799,عطر بيور سيدكشن سيكرت انتنس 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر بيور سيدكشن سيكرت انتنس 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3801,3801,عطر لنتيمو 30 مل,Volare,30 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لنتيمو 30 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3743,3743,عطر ال هوم بلو 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر ال هوم بلو 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3744,3744,عطر لافانتو اوركيد 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لافانتو اوركيد 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3748,3748,عطر سينايت 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر سينايت 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3749,3749,عطر جست فور يو مين 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر جست فور يو مين 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3755,3755,عطر لا ناييج بور هوم 25 مل,Volare,25 مل,4000,عطر صغير أو ميني,العطور الصغيرة والميني,medium,العطور الصغيرة والميني,mini-travel-perfume,high,perfume with size<=30ml,name=عطر لا ناييج بور هوم 25 مل; product_type=عطر صغير أو ميني,approved,perfume with size<=30ml,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
