priority,source_row,merchant_sku,product_name,brand,size,category,current_image_status,source_product_url,image_source_url,source_type,acquisition_status,review_notes
134,1578,ARD-4928,عطر ميلت فلفت بريز 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
135,1579,ARD-4957,عطر شهلة ليتشي بلوم,مملكة العود,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
136,1580,ARD-4958,عطر كهرمانة انتنس ذهبي,مملكة العود,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
137,1581,ARD-4959,عطر ساهارا توباكو 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
138,1582,ARD-4960,عطر افراح سندريم 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
139,1583,ARD-4962,عطر جواهر كريمسون 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
140,1584,ARD-4963,عطر جواهر تيرا 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
141,1585,ARD-4964,عطر جواهر ازوري 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
142,1586,ARD-4965,عطر جواهر ارديسنت 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
143,1587,ARD-4966,عطر الق 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
144,1588,ARD-4967,عطر فلفت لوش كورماند كولكشن 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
145,1589,ARD-5024,عطر اوج اكستراكت 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
146,1590,ARD-5068,عطر هلال 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
147,1591,ARD-5069,عطر محق 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
148,1592,ARD-5070,عطر افراح بارادايس 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
149,1593,ARD-5075,عطر فهد 80 مل / لطافة,مملكة العود,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
150,1594,ARD-5162,عطر زهراء ليلك دريم 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
151,1595,ARD-5163,عطر زهراء بيتال كيز 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
152,1596,ARD-5164,عطر زهراء فلفت افاير 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
153,1597,ARD-5166,عطر سلطان رمال 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
154,1598,ARD-5167,عطر سلطان بوادي 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
155,1599,ARD-5168,عطر سلطان خيمة 100 مل,مملكة العود,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
156,1600,ARD-156,معطر مينا,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
157,1601,ARD-381,معطر جسم صدفه,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
158,1602,ARD-315,سبلاش فزاع,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
159,1603,ARD-806,سبلاش راكان,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
160,1604,ARD-808,سبلاش الباشا,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
161,1605,ARD-809,سبلاش رحال,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
162,1606,ARD-1736,سبلاش ايهم,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
163,1607,ARD-1951,معطر فراش احلى النساء 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
164,1608,ARD-1952,معطر فراش جود 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
165,1609,ARD-1955,معطر فراش كادي 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
166,1610,ARD-1956,معطر فراش غلا راشد 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
167,1611,ARD-1957,معطر فراش الاسطورة نسائي 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
168,1612,ARD-1959,معطر فراش ملك 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
169,1613,ARD-1961,معطر فراش هوس 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
170,1614,ARD-1962,معطر فراش قوارير 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
171,1615,ARD-2004,معطر فراش 300 مل فزاع,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
172,1616,ARD-2036,معطر فراش شهلة,مملكة العود,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
173,1617,ARD-2050,معطر فراش نشوة,مملكة العود,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
174,1618,ARD-2213,معطر فراش امجاد 300 مل,مملكة العود,300 مل,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
175,1619,ARD-842,معطر جو الاسطورة,مملكة العود,,home-linen-air,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
176,1620,ARD-2107,بودي مست سما مع لمعة,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
177,1621,ARD-2108,بودي مست صدفة مع لمعة,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
178,1622,ARD-2110,بودي مست ميرا,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
179,1623,ARD-2111,بودي مست كيان للنساء مع لمعة,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
180,1624,ARD-2114,بودي مست ملك,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
181,1625,ARD-2115,بودي مست عليا مركز,مملكة العود,,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
182,1626,ARD-2095,بخور عود معطر امجاد,مملكة العود,,incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
183,1627,ARD-2096,بخور عود معطر فزاع,مملكة العود,,incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
184,1628,ARD-2097,بخور عود معطر غلا راشد,مملكة العود,,incense-maamoul,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
185,1629,ARD-3392,بودي مست القدوة 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
186,1630,ARD-3393,بودي مست كادي ازرق 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
187,1631,ARD-3394,بودي مست كيان نسائي 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
188,1632,ARD-3395,بودي مست الاسطورة نسائي 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
189,1633,ARD-3401,بودي مست ميرا 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
190,1634,ARD-3402,بودي مست ملك 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
191,1635,ARD-3403,بودي مست يارا 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
192,1636,ARD-3406,بودي مست كادي اخضر 250 مل,مملكة العود,250 مل,body-mist-splash,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
193,1637,ARD-4520,بودي مست مسك طهارة مملكة العود كاندي,مملكة العود,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
194,1638,ARD-4521,بودي مست مسك طهارة مملكة العود بلو بيري,مملكة العود,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
195,1639,ARD-4522,بودي مست مسك طهارة مملكة العود فانيلا,مملكة العود,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
196,1640,ARD-4523,بودي مست مسك طهارة مملكة العود تروبكال مسك,مملكة العود,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
197,1641,ARD-4524,بودي مست مسك طهارة مملكة العودلافندر,مملكة العود,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
198,1642,ARD-4534,بودي مست مسك طهارة مملكة العود بوميغرانتي موسك,مملكة العود,,musk-oils-mukhammaria,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
199,1643,ARD-3295,عطر هيريرو رجالي 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
200,1644,ARD-3296,عطر نانسيا فور هير 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
201,1645,ARD-3298,عطر افانسي 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
202,1646,ARD-3300,عطر فلورال نارسوس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
203,1647,ARD-3344,عطر انفنتف 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
204,1648,ARD-3356,عطر انفنتف فكتوري 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
205,1649,ARD-3357,عطر فرانتك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
206,1650,ARD-3358,عطر انفنتف لجند 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
207,1651,ARD-3359,عطر برافيرلي مان 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
208,1652,ARD-3363,عطر اينامور اوبرو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
209,1653,ARD-3364,عطر لنتيمو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
210,1654,ARD-3367,عطر انتنسف لجن 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
211,1655,ARD-3368,عطر اينامور روج 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
212,1656,ARD-3369,عطر ماجستي 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
213,1657,ARD-3370,عطر ال هوم بلو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
214,1658,ARD-3373,عطر كاردن فلورا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
215,1659,ARD-3374,عطر تمبتايشن 111 بور فيم 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
216,1660,ARD-3375,عطر دير كيل 90 مل,Volare,90 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
217,1661,ARD-3377,عطر دارلين بور فيم 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
218,1662,ARD-3381,عطر ميلينا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
219,1663,ARD-3382,عطر فيراكت بينك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
220,1664,ARD-3383,عطر فورتي مين 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
221,1665,ARD-3387,عطر اوفيارا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
222,1666,ARD-3388,عطر نانسيا بودري 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
223,1667,ARD-3455,عطر بيلا فيتا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
224,1668,ARD-3456,عطر جاستي 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
225,1669,ARD-3457,عطر اي يودي بلو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
226,1670,ARD-3458,عطر اينامور سينتو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
227,1671,ARD-3459,عطر جست فور يو ومن 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
228,1672,ARD-3460,عطر لا ناييج بور هوم 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
229,1673,ARD-3461,عطر لا فانتو اوركيد 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
230,1674,ARD-3462,عطر موسيل اورا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
231,1675,ARD-3464,عطر نوير لذر 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
232,1676,ARD-3465,عطر اوبس نويت,Volare,,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
233,1677,ARD-3466,عطر رومنتك روز VIP ومن 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
234,1678,ARD-3468,عطر فيراكت نوير 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
235,1679,ARD-3469,عطر فيراكت بلو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
236,1680,ARD-3470,عطر فيراكت روج 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
237,1681,ARD-3668,عطر لذر انسنس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
238,1682,ARD-3669,عطر ميغادوس 80 مل,Volare,80 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
239,1683,ARD-3670,عطر ميلودك ليدي 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
240,1684,ARD-3671,عطر ميلودك الكسير 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
241,1685,ARD-3673,عطر نوبلنس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
242,1686,ARD-3674,عطر افينوير برفومو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
243,1687,ARD-3675,عطر بوتيك اكستراكت 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
244,1688,ARD-3676,عطر بوتيك روج 540 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
245,1689,ARD-3677,عطر بوتيك سيلك عود 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
246,1690,ARD-3678,عطر جيري بلوسوم 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
247,1691,ARD-3679,عطر فلوريان 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
248,1692,ARD-3680,عطر جوردي بروفندو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
249,1693,ARD-3681,عطر جوردي بروفومو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
250,1694,ARD-3682,عطر كلانسي 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
251,1695,ARD-3683,عطر عود انتريور 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
252,1696,ARD-3684,عطر عود ماجستك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
253,1697,ARD-3685,عطر بيج ابسلو 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
254,1698,ARD-3686,عطر بيور سيدكشن سيكرت 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
255,1699,ARD-3687,عطر بيور سيدكشن سيكرت انتنس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
256,1700,ARD-3688,عطر روز ماجستك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
257,1701,ARD-3690,عطر سيرين 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
258,1702,ARD-3692,عطر توباكو انسنس 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
259,1703,ARD-3693,عطر وود انتنسف 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
260,1704,ARD-3694,عطر ميلودك 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
261,1705,ARD-3789,عطر سيلين بور فيم 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
262,1706,ARD-3902,عطر نيش كولكشن اماراناث 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
263,1707,ARD-3903,عطر نيش كولكشن امارا 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
264,1708,ARD-3904,عطر نيش كولكشن اموري 100 مل,Volare,100 مل,perfumes,PENDING_ACQUISITION,,,merchant_backfill_required,QUEUED_FOR_BACKFILL,Staged as metadata-only IMAGE_PENDING
